01Log2019_08_05-21_22_19.csv
08/05/2019    21:22:19.676, VI started
08/05/2019    21:22:24.335, Reset sent to #255
08/05/2019    21:22:25.871, Announcement from #14
08/05/2019    21:22:25.882, Announcement from #13
08/05/2019    21:22:45.075, Logging to: 2019_08_05-21_22_45_Data.csv
08/05/2019    21:22:45.075, Trigger sent to #255, T=2000ms
08/05/2019    21:23:23.360, Stop sent to #255
08/05/2019    21:25:12.460, Announcement from #14
08/05/2019    21:25:26.513, Logging to: 2019_08_05-21_25_26_Data.csv
08/05/2019    21:25:26.513, Trigger sent to #255, T=2000ms
08/05/2019    21:25:32.126, ERROR from #14 : Si7021 RH T sensor not responding - continue without
08/05/2019    21:25:35.670, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:25:35.670, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:25:35.671, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:25:35.672, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:25:35.673, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:25:35.674, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:25:35.675, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:25:35.676, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:25:35.676, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:25:35.677, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:25:35.678, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:25:35.680, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:25:35.680, ERROR from #14 : failed to read IO expander status - power settings not valid
08/05/2019    21:25:39.085, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:25:39.086, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:25:39.086, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:25:39.088, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:25:39.088, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:25:39.089, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:25:39.090, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:25:39.092, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:25:39.093, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:25:39.094, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:25:39.096, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:25:39.097, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:25:39.099, ERROR from #14 : failed to read IO expander status - power settings not valid
08/05/2019    21:25:42.505, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:25:42.505, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:25:42.506, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:25:42.506, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:25:42.507, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:25:42.507, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:25:42.508, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:25:42.509, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:25:42.510, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:25:42.512, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:25:42.514, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:25:42.517, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:25:42.519, ERROR from #14 : failed to read IO expander status - power settings not valid
08/05/2019    21:25:45.924, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:25:45.925, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:25:45.926, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:25:45.927, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:25:45.928, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:25:45.929, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:25:45.929, ERROR from #14 : ADC1 readout failed - timeout
